"","CNTRYID","CNT","CNTSCHID","CNTSTUID","CYC","NatCen","STRATUM","SUBNATIO","OECD","BOOKID","ST001D01T","ST003D02T","ST003D03T","ST004D01T","ST005Q01TA","ST007Q01TA","ST011Q04TA","ST154Q01HA","IC001Q01TA","IC001Q02TA","IC001Q03TA","IC001Q04TA","IC001Q05TA","IC001Q07TA","IC009Q01TA","IC009Q02TA","IC009Q03TA","IC009Q05NA","IC009Q06NA","IC002Q01HA","IC004Q01HA","ST013Q01TA","MISCED","FISCED","HISCED","PARED","MISCED_D","FISCED_D","HISCED_D","PAREDINT","HISEI","MMINS","LMINS","SMINS","TMINS","STUBMI","ESCS","ICTHOME","ICTSCH","HEDRES","WEALTH","ICTRES","EMOSUPS","STIMREAD","ADAPTIVITY","BODYIMA","SOCONPA","PVMATH","PVREAD","PVSCIE","W_FSTUWT"
"401",484,"MEX",48400016,48400081,"07MS","048400","MEX0007","4840000",1,19,10,4,2002,1,3,3,2,2,2,3,3,1,3,1,1,2,2,1,1,3,4,2,2,6,6,16,2,6,6,16,18.07,150,150,200,NA,22.06,-1.2687,5,10,-1.3835,-2.4465,-1.7779,1.0346,1.2234,-0.1716,1.3115,0.9078,375.2063,371.2857,345.5636,266.56627
"402",484,"MEX",48400016,48400145,"07MS","048400","MEX0007","4840000",1,21,10,7,2002,1,1,1,1,6,3,2,3,3,3,3,2,3,3,2,2,3,3,2,4,4,4,12,4,4,4,12,44.14,360,300,300,NA,19.49,-1.3427,3,6,-1.2049,-2.6925,-1.8064,-1.3914,-1.7115,-0.9282,-0.8228,-0.5888,451.5006,520.0887,486.1144,266.56627
"403",484,"MEX",48400016,48400354,"07MS","048400","MEX0007","4840000",1,9,10,9,2002,1,1,1,1,2,1,3,1,1,1,1,1,2,3,2,1,5,5,1,6,4,6,16,6,4,6,16,68.7,200,200,200,NA,27.89,0.4348,7,9,-0.2116,-0.283,-0.7512,1.0346,0.5102,1.323,NA,0.9078,427.6625,450.5679,488.7532,266.56627
"404",484,"MEX",48400016,48400656,"07MS","048400","MEX0007","4840000",1,23,10,8,2002,1,1,1,1,4,3,1,1,1,2,1,1,3,3,1,3,3,4,1,4,5,5,14,4,5,5,14.5,33.83,165,165,165,1430,21.63,-0.7839,7,4,-1.5532,-0.7369,-0.8794,1.0346,1.1543,1.323,0.1306,0.9078,405.2345,451.7763,410.7881,266.56627
"405",484,"MEX",48400016,48401067,"07MS","048400","MEX0007","4840000",1,6,10,10,2002,1,5,3,2,4,3,3,3,3,3,3,2,3,3,2,2,4,5,1,0,2,2,9,0,2,2,9,29.73,300,300,0,3000,18.61,-2.3907,2,5,-1.6618,-2.5438,-2.3112,1.0346,-0.3302,-0.5786,-0.8487,0.3334,430.5205,511.4084,470.5934,266.56627
"406",484,"MEX",48400016,48401294,"07MS","048400","MEX0007","4840000",1,30,10,11,2002,2,3,1,1,2,3,1,3,1,1,1,1,3,3,1,2,4,4,2,2,4,4,12,2,4,4,12,44.14,NA,NA,NA,NA,18.03,-0.9591,6,5,-0.5813,-1.3561,-0.94,NA,-1.1882,-0.4708,0.1074,NA,449.48,480.1789,424.6006,266.56627
"407",484,"MEX",48400016,48401508,"07MS","048400","MEX0007","4840000",1,18,10,4,2002,1,4,3,1,2,1,3,3,1,2,1,1,3,3,1,2,5,4,2,1,5,5,14,1,5,5,14.5,35.34,150,200,250,2100,24.14,-0.8679,7,4,-1.2793,-1.2587,-1.2275,1.0346,1.0383,0.4599,NA,0.9078,341.1542,411.1722,368.7895,266.56627
"408",484,"MEX",48400016,48401517,"07MS","048400","MEX0007","4840000",1,3,10,8,2002,1,3,1,1,4,3,1,3,1,1,1,1,3,3,1,2,2,3,1,2,4,4,12,2,4,4,12,62.13,150,150,100,1250,20.31,-0.5657,5,6,-1.0118,-0.2838,-1.2275,1.0346,-1.3412,-0.1716,NA,0.3691,569.7636,570.3245,541.7277,266.56627
"409",484,"MEX",48400016,48401771,"07MS","048400","MEX0007","4840000",1,22,10,9,2002,2,2,4,1,3,1,1,2,1,1,1,1,3,3,1,1,3,3,3,6,1,6,16,6,1,6,16,65.01,NA,NA,NA,NA,28.73,0.681,9,5,0.0477,0.317,0.333,-1.2947,-0.1998,-0.1687,1.7888,-0.5578,426.9573,386.9487,462.1115,266.56627
"410",484,"MEX",48400016,48401774,"07MS","048400","MEX0007","4840000",1,10,10,2,2002,2,2,2,1,2,1,3,1,1,3,2,1,3,1,3,1,3,3,2,3,3,3,12,3,3,3,12,35.34,120,180,180,NA,22.49,-0.8535,5,4,-0.6853,-0.2999,-0.5742,-0.6576,0.5102,0.4572,0.1176,-1.0299,381.3411,401.5046,488.7422,266.56627
"411",484,"MEX",48400016,48402483,"07MS","048400","MEX0007","4840000",1,6,10,1,2002,2,1,2,1,5,2,1,1,1,1,1,2,2,3,2,1,2,3,2,4,3,4,12,4,3,4,12,56.5,90,90,135,630,22.68,-0.2037,10,5,-0.1357,0.0277,-0.349,1.0346,0.2495,-0.5786,0.1306,0.9078,459.8132,475.0321,452.901,266.56627
"412",484,"MEX",48400016,48402745,"07MS","048400","MEX0007","4840000",1,8,10,11,2002,1,3,2,1,2,3,1,3,1,3,1,1,NA,3,1,2,3,3,2,2,6,6,16,2,6,6,16,29.73,165,165,165,1925,23.5,-0.5341,5,4,-1.0118,-0.6708,-0.6068,-0.6576,-1.2261,-0.5786,0.1306,0.9078,336.8298,343.354,344.5726,266.56627
"413",484,"MEX",48400016,48403200,"07MS","048400","MEX0007","4840000",1,5,10,11,2002,1,3,3,2,2,3,3,2,3,2,2,1,1,3,1,1,3,3,2,2,2,2,9,2,2,2,9,44.94,275,220,330,2090,14.34,-1.7234,6,9,-1.3835,-1.9369,-2.2529,1.0346,-0.6537,0.1941,1.3115,0.9078,308.1906,372.0362,342.7674,266.56627
"414",484,"MEX",48400016,48403800,"07MS","048400","MEX0007","4840000",1,17,10,3,2002,1,3,3,2,3,3,3,1,1,2,1,2,2,2,1,2,3,3,1,2,2,2,9,2,2,2,9,41.27,200,150,250,800,22.49,-2.0581,6,7,-3.0862,-1.7974,-1.5044,-0.9167,-1.3451,-0.9282,0.8504,-2.4266,359.6758,355.156,356.0874,266.56627
"415",484,"MEX",48400016,48404291,"07MS","048400","MEX0007","4840000",1,11,10,8,2002,1,2,3,1,4,1,2,2,1,1,1,2,3,3,1,1,3,3,2,5,2,5,14,5,2,5,14.5,62.13,110,110,220,1100,18.44,-0.1264,9,6,-1.0118,-0.8018,-0.7308,-1.0691,-0.7112,-0.5786,-0.9163,-1.0299,386.2873,465.3895,434.51,266.56627
"416",484,"MEX",48400016,48404512,"07MS","048400","MEX0007","4840000",1,17,10,4,2002,2,3,3,2,2,3,3,3,3,3,1,1,2,3,1,2,3,4,2,2,2,2,9,2,2,2,9,35.34,NA,NA,NA,NA,17.59,-2.1466,3,7,-1.956,-2.3883,-2.3112,NA,0.7904,0.836,1.3115,0.0157,526.0914,582.8793,564.3561,266.56627
"417",484,"MEX",48400016,48404597,"07MS","048400","MEX0007","4840000",1,19,10,6,2002,1,3,1,1,5,1,1,3,1,3,1,1,NA,3,1,1,3,3,5,2,4,4,12,2,4,4,12,39.04,NA,NA,NA,NA,20,-0.8161,5,5,0.0477,-0.9809,-0.5986,1.0346,1.4931,1.323,1.3115,0.9078,429.0164,468.2215,456.8196,266.56627
"418",484,"MEX",48400016,48404834,"07MS","048400","MEX0007","4840000",1,15,10,10,2002,1,1,1,1,2,1,3,3,1,2,1,1,2,3,1,2,1,2,1,5,5,5,14,5,5,5,14.5,30.78,135,135,315,1215,20.17,-0.6829,8,9,-0.6853,-0.5665,-0.7308,1.0346,1.0419,1.1813,0.9264,0.1965,460.5922,557.9098,495.7743,266.56627
"419",484,"MEX",48400016,48405403,"07MS","048400","MEX0007","4840000",1,18,10,10,2002,2,1,3,1,2,2,3,3,1,1,1,1,3,3,1,1,3,3,1,4,2,4,12,4,2,4,12,56,180,240,240,900,NA,-0.9794,5,5,-1.9183,-1.073,-0.8794,-0.6576,0.7586,2.0073,0.1306,-1.0299,444.0744,468.138,430.8737,266.56627
"420",484,"MEX",48400016,48405649,"07MS","048400","MEX0007","4840000",1,5,10,5,2002,1,3,3,1,2,3,1,2,1,2,1,1,3,3,2,1,4,4,1,2,2,2,9,2,2,2,9,19.66,120,180,180,NA,21.64,-1.9221,6,6,-1.3525,-0.7369,-0.8794,0.5029,0.119,1.1853,0.9114,-0.9513,383.8027,460.523,410.1983,266.56627
"421",484,"MEX",48400016,48405824,"07MS","048400","MEX0007","4840000",1,20,10,4,2002,1,3,NA,2,2,2,2,2,3,3,1,1,1,1,1,1,3,3,2,2,NA,2,9,2,NA,2,9,51.56,165,165,165,NA,NA,-1.6984,7,9,-2.049,-2.3063,-2.5634,-0.6576,-0.62,-0.5786,0.1306,0.9078,340.2108,432.4688,409.2384,266.56627
"422",484,"MEX",48400016,48405949,"07MS","048400","MEX0007","4840000",1,14,10,7,2002,2,2,2,1,4,3,1,3,1,1,1,1,2,3,1,3,3,4,3,6,6,6,16,6,6,6,16,76.65,200,200,250,1950,22.86,0.4141,5,6,1.1793,-1.486,-1.47,-1.3914,-0.6163,-0.1687,-0.5743,-1.6926,530.6148,540.8646,538.9449,266.56627
"423",484,"MEX",48400016,48406109,"07MS","048400","MEX0007","4840000",1,9,10,3,2002,2,2,2,1,3,1,1,2,1,1,1,2,2,3,1,2,3,3,1,6,6,6,16,6,6,6,16,68.7,100,100,200,1450,14.93,0.4113,8,6,1.1793,-0.5987,-0.1536,1.0346,0.2464,-0.1716,0.5855,0.1965,526.1476,468.229,483.9138,266.56627
"424",484,"MEX",48400016,48406240,"07MS","048400","MEX0007","4840000",1,32,10,7,2002,1,1,1,1,4,3,1,3,1,3,1,1,3,3,1,2,3,3,3,4,4,4,12,4,4,4,12,57.03,150,150,400,2800,22.89,-0.6708,5,4,0.0477,-1.4056,-0.94,-0.6576,-1.2261,0.5437,-0.8499,-0.5888,444.3925,489.9581,474.3179,266.56627
"425",484,"MEX",48400016,48406259,"07MS","048400","MEX0007","4840000",1,20,10,2,2002,2,1,1,1,3,1,2,2,1,1,1,1,1,3,1,2,3,4,5,4,4,4,12,4,4,4,12,44.72,150,150,450,1500,21.3,-0.2391,11,8,1.1793,-0.1685,-0.6231,1.0346,0.8945,-1.4494,1.8425,0.3334,530.9473,526.1146,524.6006,266.56627
"426",484,"MEX",48400016,48406305,"07MS","048400","MEX0007","4840000",1,1,10,8,2002,2,2,2,1,1,2,1,1,1,1,1,2,1,1,3,1,3,3,2,6,6,6,16,6,6,6,16,63.03,165,110,110,1375,25.86,0.7392,10,7,1.1793,0.288,0.6901,1.0346,-0.62,-0.1716,-1.6983,0.9078,489.7077,497.411,463.3658,266.56627
"427",484,"MEX",48400016,48406894,"07MS","048400","MEX0007","4840000",1,8,10,4,2002,2,1,1,1,2,1,1,1,1,2,1,1,3,3,2,2,3,4,2,5,5,5,14,5,5,5,14.5,39.04,165,165,275,1760,19.61,-0.4931,10,6,0.0477,-0.4968,-0.4985,0.3622,-1.037,0.4572,0.0422,-0.0974,521.1913,460.1303,452.3544,266.56627
"428",484,"MEX",48400016,48407146,"07MS","048400","MEX0007","4840000",1,25,10,1,2002,2,3,5,2,2,2,2,2,1,1,1,1,3,3,1,2,4,4,3,2,0,2,9,2,0,2,9,39.04,165,165,220,1485,26.57,-1.083,8,6,-1.7257,0.2641,-0.3205,-0.6576,-2.3003,-0.5786,NA,-1.0299,387.013,473.973,442.5972,266.56627
"429",484,"MEX",48400016,48407159,"07MS","048400","MEX0007","4840000",1,7,10,4,2002,1,5,4,1,5,1,3,3,3,1,2,1,3,3,1,1,4,4,3,0,1,1,6,0,1,1,6,25.78,NA,NA,NA,NA,17.3,-2.441,6,5,1.1793,-2.4403,-1.8064,NA,-0.8073,2.0073,0.9114,0.1541,476.2538,517.6287,515.264,266.56627
"430",484,"MEX",48400016,48407263,"07MS","048400","MEX0007","4840000",1,13,10,12,2002,2,4,3,1,5,2,1,1,1,2,2,1,1,3,1,2,3,4,2,1,2,2,9,1,2,2,9,39.04,220,220,330,1650,17.99,-1.1861,10,8,1.1793,-0.6533,-0.3918,-0.6576,0.2464,0.5437,-0.5743,-0.4368,479.6347,505.1829,485.7657,266.56627
"431",484,"MEX",48400016,48407667,"07MS","048400","MEX0007","4840000",1,24,10,11,2002,1,1,3,2,5,1,2,3,1,3,2,1,3,3,1,3,4,4,2,4,2,4,12,4,2,4,12,52.72,150,150,400,NA,19.26,-1.1121,6,4,-1.7257,-1.7133,-1.4787,1.0346,0.2464,0.1067,1.3115,-0.0974,461.2081,503.1147,454.848,266.56627
"432",484,"MEX",48400016,48407906,"07MS","048400","MEX0007","4840000",1,2,10,4,2002,2,2,4,1,2,2,3,3,2,2,2,2,3,3,2,2,3,3,1,6,1,6,16,6,1,6,16,57.64,150,150,200,NA,23.94,0.0132,6,4,-1.0118,-0.0397,-0.6894,0.2127,-0.103,NA,0.1306,-1.0299,375.1876,401.3838,374.7448,266.56627
"433",484,"MEX",48400016,48407915,"07MS","048400","MEX0007","4840000",1,12,10,9,2002,1,3,2,2,3,3,3,3,1,3,1,3,3,3,1,1,NA,NA,2,2,6,6,16,2,6,6,16,65.01,180,300,480,1860,NA,-0.2635,2,6,-1.3835,-2.0743,-1.7779,1.0346,-0.6575,-0.9282,NA,NA,439.6283,437.9728,439.3954,266.56627
"434",484,"MEX",48400016,48408038,"07MS","048400","MEX0007","4840000",1,4,10,3,2002,1,1,1,1,5,2,1,1,1,1,1,2,2,2,2,1,3,4,3,6,4,6,16,6,4,6,16,76.65,165,220,385,1485,20.76,0.7153,9,10,-0.6947,-0.2506,0.3875,-0.6576,-2.3003,-2.2652,-0.3274,0.9078,466.5047,471.4973,472.7981,266.56627
"435",484,"MEX",48400017,48400067,"07MS","048400","MEX0007","4840000",1,9,10,5,2002,2,1,1,1,2,1,1,2,1,1,1,1,3,3,1,2,3,4,5,4,4,4,12,4,4,4,12,44.14,NA,NA,NA,NA,22.64,-0.6217,7,4,-0.1357,-1.1108,-0.349,NA,0.0267,2.0073,0.6251,-0.124,598.8777,611.0602,592.0433,162.66779
"436",484,"MEX",48400017,48400442,"07MS","048400","MEX0007","4840000",1,23,10,3,2002,1,4,3,1,3,3,1,3,1,3,1,1,2,3,1,1,4,4,3,1,2,2,9,1,2,2,9,39.04,NA,NA,NA,NA,24.77,-1.7536,5,6,-0.9386,-1.9913,-1.4787,NA,0.5102,0.4572,-0.5858,0.3691,513.0658,518.209,513.755,159.40622
"437",484,"MEX",48400017,48400604,"07MS","048400","MEX0007","4840000",1,18,10,10,2002,1,1,1,2,3,3,3,1,3,1,2,2,3,3,1,2,2,4,5,5,5,5,14,5,5,5,14.5,21.24,220,275,165,1650,23.18,-1.3431,5,7,-1.956,-2.1659,-2.2529,0.6402,0.2464,0.1067,-1.0908,0.9078,532.6392,617.9595,599.5534,159.40622
"438",484,"MEX",48400017,48400833,"07MS","048400","MEX0007","4840000",1,16,10,7,2002,2,1,1,1,2,3,2,3,1,1,1,2,3,3,1,1,4,4,1,4,4,4,12,4,4,4,12,30.34,NA,NA,NA,NA,19.03,-1.42,7,7,-1.0752,-1.5614,-1.2275,NA,0.2464,0.4572,-1.5895,-0.0974,419.8722,470.1004,427.7145,162.66779
"439",484,"MEX",48400017,48401132,"07MS","048400","MEX0007","4840000",1,3,10,6,2002,1,4,1,1,3,1,1,1,1,1,3,2,3,3,1,2,2,2,2,1,5,5,14,1,5,5,14.5,62.13,NA,NA,NA,NA,25,-0.054,9,8,-0.6853,-0.5833,-0.7308,NA,0.5102,0.4572,-0.8499,-2.4587,482.6542,549.5161,487.1832,159.40622
"440",484,"MEX",48400017,48401476,"07MS","048400","MEX0007","4840000",1,13,10,12,2002,1,1,3,1,2,1,1,3,1,3,1,2,3,3,2,2,3,3,2,5,2,5,14,5,2,5,14.5,62.13,240,240,240,NA,18.67,-0.109,5,7,-1.0118,-0.5372,-1.2275,-0.6576,-2.3003,0.4572,0.1306,-1.0299,440.0754,466.1087,398.2299,159.40622
"441",484,"MEX",48400017,48401539,"07MS","048400","MEX0007","4840000",1,2,10,11,2002,1,1,3,1,5,1,1,1,1,2,1,1,2,2,2,1,4,3,3,5,2,5,14,5,2,5,14.5,43.33,240,240,480,2520,20.93,-0.3372,11,9,0.0477,-1.4054,-0.6231,1.0346,2.0871,0.4572,1.8425,0.9078,462.3638,475.9367,465.521,159.40622
"442",484,"MEX",48400017,48401757,"07MS","048400","MEX0007","4840000",1,11,10,1,2002,1,4,3,2,3,3,3,2,1,3,1,2,2,3,1,2,5,5,3,1,2,2,9,1,2,2,9,68.55,NA,NA,NA,NA,18.07,-1.1998,5,8,-1.3835,-1.9278,-1.724,NA,-0.9225,0.1067,1.5661,-0.124,424.4066,426.7668,385.3474,159.40622
"443",484,"MEX",48400017,48401796,"07MS","048400","MEX0007","4840000",1,21,10,1,2002,1,1,2,1,2,1,1,3,1,3,1,1,1,1,1,NA,4,4,3,5,5,5,14,5,5,5,14.5,68.7,110,110,220,605,21.48,0.2933,9,6,1.1793,-0.8193,-0.281,1.0346,-0.3335,0.4572,-0.3274,0.9078,404.863,419.2821,404.5808,159.40622
"444",484,"MEX",48400017,48401978,"07MS","048400","MEX0007","4840000",1,8,10,8,2002,2,5,4,1,1,2,3,2,1,1,1,2,2,3,2,1,2,3,1,0,1,1,6,0,1,1,6,14.21,NA,NA,NA,NA,18.75,-2.6802,8,7,-0.5813,-1.4465,-0.6231,NA,-0.0716,0.4572,1.0044,-1.5287,477.9271,464.2589,502.1698,162.66779
"445",484,"MEX",48400017,48402223,"07MS","048400","MEX0007","4840000",1,35,10,2,2002,2,5,5,1,2,1,2,3,1,3,1,2,3,3,1,2,4,4,2,0,0,0,3,0,0,0,3,44.14,NA,NA,NA,NA,22.94,-1.9455,9,4,-0.6853,-0.1571,-0.0298,NA,-0.3644,0.1915,-0.5743,-1.2684,448.6821,450.2962,456.0332,162.66779
"446",484,"MEX",48400017,48402531,"07MS","048400","MEX0007","4840000",1,34,10,1,2002,1,3,NA,1,3,1,2,1,1,2,1,2,2,3,2,2,3,3,3,2,NA,2,9,2,NA,2,9,44.94,120,120,120,NA,NA,-1.2244,11,6,0.0477,-0.858,-0.6231,1.0346,-0.6163,0.1915,1.1934,0.9078,506.2358,553.433,534.3335,159.40622
"447",484,"MEX",48400017,48402675,"07MS","048400","MEX0007","4840000",1,14,10,6,2002,1,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,5,14,5,2,5,14.5,44.94,NA,NA,NA,NA,NA,-0.559,NA,NA,-0.6853,-0.9113,-0.349,NA,-0.6163,-0.5819,NA,-0.3986,396.4155,467.4484,437.4285,159.40622
"448",484,"MEX",48400017,48403188,"07MS","048400","MEX0007","4840000",1,1,10,1,2002,1,1,1,1,3,1,1,3,1,3,2,2,1,3,1,1,3,4,3,5,5,5,14,5,5,5,14.5,57.03,240,240,240,1920,19.44,-0.2988,6,7,-1.0752,-1.3502,-1.2275,1.0346,-0.62,-0.5786,-0.9698,0.9078,458.4609,492.2294,468.4546,159.40622
"449",484,"MEX",48400017,48403493,"07MS","048400","MEX0007","4840000",1,17,10,6,2002,1,3,3,1,2,1,3,3,1,3,1,1,3,3,1,3,3,4,3,2,5,5,14,2,5,5,14.5,51.63,NA,NA,NA,NA,24.09,-0.2801,6,4,-0.1357,-1.0794,-1.4787,-2.4468,2.0871,0.937,NA,0.1965,461.6729,440.421,410.5571,159.40622
"450",484,"MEX",48400017,48403616,"07MS","048400","MEX0007","4840000",1,6,10,3,2002,1,2,2,1,4,3,1,3,1,3,1,3,3,3,1,3,3,3,1,5,5,5,14,5,5,5,14.5,39.45,NA,NA,NA,NA,22.52,-1.106,4,2,-0.5813,-2.7252,-1.2176,NA,-0.3644,0.4572,0.1306,-0.124,550.975,536.1568,524.3056,159.40622
"451",484,"MEX",48400017,48403737,"07MS","048400","MEX0007","4840000",1,21,10,8,2002,2,3,1,2,2,3,3,2,1,1,1,3,3,3,2,2,3,4,1,2,5,5,14,2,5,5,14.5,63.03,NA,NA,NA,NA,22.23,-0.2868,6,7,-1.3835,-1.1304,-0.8794,NA,-0.0999,-0.1716,0.5711,-0.0974,467.2837,450.4577,494.0992,162.66779
"452",484,"MEX",48400017,48403795,"07MS","048400","MEX0007","4840000",1,7,10,10,2002,2,1,2,2,2,3,1,1,1,1,1,1,3,3,1,1,5,3,3,4,6,6,16,4,6,6,16,44.14,120,120,240,1500,16.81,0.1888,8,6,-0.9057,0.1812,0.0895,1.0346,0.2464,-0.1716,0.0422,0.9078,500.4218,520.4882,553.6905,162.66779
"453",484,"MEX",48400017,48403964,"07MS","048400","MEX0007","4840000",1,24,10,2,2002,2,1,3,1,3,1,1,3,1,1,1,1,3,3,1,1,5,4,2,4,2,4,12,4,2,4,12,39.04,110,110,110,1045,23.46,-0.708,8,5,1.1793,-0.754,-0.94,0.5029,-0.3644,0.1041,-0.5743,-0.4368,447.7397,482.4361,466.3536,162.66779
"454",484,"MEX",48400017,48404172,"07MS","048400","MEX0007","4840000",1,27,10,10,2002,1,4,3,2,2,3,3,3,2,3,2,3,3,3,3,2,4,4,2,1,2,2,9,1,2,2,9,35.34,240,240,240,NA,22.86,-2.6968,3,1,-3.0862,-3.376,-2.9116,1.0346,0.0236,0.7339,1.1934,0.9078,390.8425,464.9034,444.0438,159.40622
"455",484,"MEX",48400017,48404941,"07MS","048400","MEX0007","4840000",1,6,10,3,2002,2,1,3,1,2,1,3,3,1,3,1,1,3,3,1,1,3,3,3,4,2,4,12,4,2,4,12,35.34,120,120,240,NA,NA,-1.0507,6,6,-0.9302,-0.9399,-0.1536,1.0346,0.2147,-0.5786,0.665,0.9078,467.3191,515.6145,461.749,162.66779
"456",484,"MEX",48400017,48405010,"07MS","048400","MEX0007","4840000",1,20,10,3,2002,1,1,3,2,2,2,2,3,1,1,1,2,2,3,3,1,3,4,3,4,2,4,12,4,2,4,12,51.5,120,120,120,1080,23.12,-1.2886,7,4,-2.4403,-2.1294,-1.7779,-1.0657,-0.62,NA,-0.6487,-1.5628,409.8719,463.8576,412.0906,159.40622
"457",484,"MEX",48400017,48405082,"07MS","048400","MEX0007","4840000",1,18,10,4,2002,2,3,2,2,2,3,3,3,1,1,1,1,2,2,1,2,2,3,1,2,3,3,12,2,3,3,12,35.34,NA,NA,NA,NA,20.96,-1.4789,5,8,-1.3904,-1.7343,-1.9827,NA,0.3812,0.5437,0.5694,-0.7192,430.9124,477.3202,486.9233,162.66779
"458",484,"MEX",48400017,48405189,"07MS","048400","MEX0007","4840000",1,20,10,11,2002,2,1,1,1,1,1,3,1,1,3,1,1,3,1,3,1,3,2,2,4,4,4,12,4,4,4,12,25.23,NA,NA,NA,NA,17.1,-1.0956,5,5,-0.1357,-0.7892,-0.8794,NA,0.7586,-0.474,-0.2393,-1.3812,420.1372,400.0902,442.679,162.66779
"459",484,"MEX",48400017,48405422,"07MS","048400","MEX0007","4840000",1,15,10,3,2002,1,2,3,2,4,3,3,3,3,3,1,3,3,3,3,1,4,4,2,6,2,6,16,6,2,6,16,50.05,120,120,240,720,20.57,-1.0709,4,4,-2.4403,-3.7112,-2.5634,-0.6576,-0.62,-0.5786,1.8425,0.1965,452.9871,511.8272,475.9946,159.40622
"460",484,"MEX",48400017,48405722,"07MS","048400","MEX0007","4840000",1,5,10,12,2002,2,3,4,1,2,2,3,2,1,2,1,1,3,3,1,1,4,4,2,2,1,2,9,2,1,2,9,39.04,120,120,120,NA,20.06,-1.5667,9,6,-0.1357,-1.2205,-0.8794,1.0346,1.3517,0.937,-0.7197,0.1965,448.5752,450.5274,464.0047,162.66779
"461",484,"MEX",48400017,48405816,"07MS","048400","MEX0007","4840000",1,17,10,7,2002,2,1,2,1,2,1,1,2,1,1,1,1,1,3,1,2,2,4,2,4,6,6,16,4,6,6,16,30.78,NA,NA,NA,NA,22.31,-0.5762,9,8,-0.4903,-1.4199,-0.9143,NA,-1.3097,NA,-0.2251,0.9078,336.1215,334.8835,309.2091,162.66779
"462",484,"MEX",48400017,48406022,"07MS","048400","MEX0007","4840000",1,8,10,5,2002,1,1,1,1,NA,1,1,2,1,1,1,1,3,3,1,1,4,4,4,6,6,6,16,6,6,6,16,39.04,NA,NA,NA,NA,19.53,-0.1488,7,6,1.1793,-1.4149,-0.94,NA,1.0383,0.2783,1.8425,-1.6926,460.2297,449.5917,445.861,159.40622
"463",484,"MEX",48400017,48406075,"07MS","048400","MEX0007","4840000",1,9,10,9,2002,1,2,2,1,5,1,1,1,NA,1,1,1,1,3,2,1,2,2,3,6,6,6,16,6,6,6,16,63.03,NA,NA,NA,NA,26.14,0.6697,10,7,1.1793,0.4629,0.3692,NA,-0.62,-0.5786,0.9264,-1.0299,374.3732,427.6868,408.8447,159.40622
"464",484,"MEX",48400017,48406153,"07MS","048400","MEX0007","4840000",1,10,10,4,2002,1,3,1,1,2,1,3,1,1,3,1,1,3,3,1,1,3,4,3,5,4,5,14,5,4,5,14.5,25.23,240,240,240,NA,20.28,-0.4934,7,5,-1.0752,0.0478,0.1042,0.6402,0.3748,-0.1716,-0.5858,-1.0299,475.9054,471.8548,481.0003,159.40622
"465",484,"MEX",48400017,48406209,"07MS","048400","MEX0007","4840000",1,5,10,6,2002,1,1,1,2,2,3,3,3,3,3,3,1,1,3,1,2,4,4,1,4,4,4,12,4,4,4,12,30.34,120,120,180,3000,NA,-2.1378,2,5,-1.6618,-3.2925,-3.768,1.0346,-0.9225,-0.9282,0.1306,0.1965,432.1283,556.9328,477.3427,159.40622
"466",484,"MEX",48400017,48407113,"07MS","048400","MEX0007","4840000",1,12,10,7,2002,2,1,2,1,2,1,1,3,1,1,1,1,1,1,1,1,2,2,4,6,5,6,16,6,5,6,16,44.94,90,90,90,2430,27.77,0.0919,8,10,-1.0752,0.3629,0.135,0.2169,0.6429,-0.9282,0.1306,-0.0974,447.0619,461.5223,489.696,162.66779
"467",484,"MEX",48400017,48407671,"07MS","048400","MEX0007","4840000",1,4,10,9,2002,2,2,2,1,2,1,3,3,1,3,1,1,3,3,1,3,3,3,3,3,5,5,14,3,5,5,14.5,39.02,240,240,240,2040,18.21,-0.6933,4,3,-0.6853,-1.6468,-1.4787,1.0346,-0.9225,-1.4537,0.1306,0.9078,425.9623,458.3771,464.0969,162.66779
"468",484,"MEX",48400018,48400430,"07MS","048400","MEX0007","4840000",1,17,10,7,2002,1,3,3,1,2,1,1,1,1,1,1,3,3,3,2,2,4,4,2,2,2,2,9,2,2,2,9,50.37,0,0,0,1100,23.12,-0.6768,11,7,-0.4903,0.8193,0.333,-0.6576,0.5102,-0.5786,-0.6487,0.9078,286.8924,259.0294,280.4475,130.31432
"469",484,"MEX",48400018,48400590,"07MS","048400","MEX0007","4840000",1,16,10,8,2002,2,3,3,1,3,1,1,3,1,2,1,1,1,3,3,1,3,3,1,2,2,2,9,2,2,2,9,24.53,135,135,135,NA,21.6,-1.9769,7,4,-0.1357,-1.6013,-1.2275,-0.6576,-0.62,0.1067,-1.0908,-0.5578,446.092,427.8656,425.7733,130.31432
"470",484,"MEX",48400018,48400731,"07MS","048400","MEX0007","4840000",1,12,10,11,2002,2,1,3,2,3,3,3,2,1,1,1,3,3,3,3,3,2,4,1,4,2,4,12,4,2,4,12,30.34,250,250,0,1850,21.56,-1.5501,6,0,-1.7257,-1.1921,-1.187,-0.6576,0.7551,-0.5786,1.8425,0.9078,402.709,371.7072,326.4987,130.31432
